CENTRAL, 28.000000, 192.0.1.2, 434.325844, 98.542607
CENTRAL, 28.000000, 192.0.1.3, 670.812183, 95.919768
CENTRAL, 29.000000, 192.0.1.1, 231.318855, 104.748400
CENTRAL, 29.000000, 192.0.1.2, 433.326766, 98.585542
CENTRAL, 29.000000, 192.0.1.3, 667.812604, 95.868713
CENTRAL, 30.000000, 192.0.1.1, 232.295377, 104.963894
CENTRAL, 30.000000, 192.0.1.2, 432.327688, 98.628505
CENTRAL, 30.000000, 192.0.1.3, 664.813044, 95.817678
CENTRAL, 31.000000, 192.0.1.1, 233.271897, 105.179290
CENTRAL, 31.000000, 192.0.1.2, 431.328610, 98.671449
CENTRAL, 31.000000, 192.0.1.3, 661.813490, 95.766569
CENTRAL, 32.000000, 192.0.1.1, 234.248395, 105.394802
CENTRAL, 32.000000, 192.0.1.2, 430.329532, 98.714421
CENTRAL, 32.000000, 192.0.1.3, 658.813921, 95.715433
CENTRAL, 33.000000, 192.0.1.1, 235.224929, 105.610217
CENTRAL, 33.000000, 192.0.1.2, 429.330453, 98.757373
CENTRAL, 33.000000, 192.0.1.3, 655.814351, 95.664364
CENTRAL, 34.000000, 192.0.1.1, 236.201422, 105.825706
CENTRAL, 34.000000, 192.0.1.2, 428.331375, 98.800307
CENTRAL, 34.000000, 192.0.1.3, 652.814781, 95.613315
CENTRAL, 35.000000, 192.0.1.1, 237.177931, 106.041140
CENTRAL, 35.000000, 192.0.1.2, 427.332297, 98.843222
CENTRAL, 35.000000, 192.0.1.3, 649.815223, 95.562191
CENTRAL, 36.000000, 192.0.1.1, 238.154438, 106.256562
CENTRAL, 36.000000, 192.0.1.2, 426.333229, 98.886210
CENTRAL, 36.000000, 192.0.1.3, 646.815658, 95.511181
CENTRAL, 37.000000, 192.0.1.1, 239.130961, 106.472100
CENTRAL, 37.000000, 192.0.1.2, 425.334150, 98.929134
CENTRAL, 37.000000, 192.0.1.3, 643.816091, 95.460050
CENTRAL, 38.000000, 192.0.1.1, 240.107444, 106.687541
CENTRAL, 38.000000, 192.0.1.2, 424.335072, 98.972130
CENTRAL, 38.000000, 192.0.1.3, 640.816524, 95.408986
CENTRAL, 39.000000, 192.0.1.1, 241.083982, 106.902970
CENTRAL, 39.000000, 192.0.1.2, 423.335983, 99.015062
CENTRAL, 39.000000, 192.0.1.3, 637.816970, 95.357943
CENTRAL, 40.000000, 192.0.1.1, 242.060497, 107.118472
CENTRAL, 40.000000, 192.0.1.2, 422.336915, 99.058021
CENTRAL, 40.000000, 192.0.1.3, 634.817393, 95.306824
CENTRAL, 41.000000, 192.0.1.1, 243.036992, 107.333920
CENTRAL, 41.000000, 192.0.1.2, 421.337836, 99.100961
CENTRAL, 41.000000, 192.0.1.3, 631.817823, 95.255773
CENTRAL, 42.000000, 192.0.1.1, 244.013521, 107.549399
CENTRAL, 42.000000, 192.0.1.2, 420.338757, 99.143928
CENTRAL, 42.000000, 192.0.1.3, 628.818266, 95.204694
CENTRAL, 43.000000, 192.0.1.1, 244.990048, 107.764824
CENTRAL, 43.000000, 192.0.1.2, 419.339690, 99.186877
CENTRAL, 43.000000, 192.0.1.3, 625.818701, 95.153636
CENTRAL, 44.000000, 192.0.1.1, 245.966554, 107.980279
CENTRAL, 44.000000, 192.0.1.2, 418.340600, 99.229807
CENTRAL, 44.000000, 192.0.1.3, 622.819128, 95.102550
CENTRAL, 45.000000, 192.0.1.1, 246.943057, 108.195764
CENTRAL, 45.000000, 192.0.1.2, 417.341532, 99.272764
CENTRAL, 45.000000, 192.0.1.3, 619.819575, 95.051389
CENTRAL, 46.000000, 192.0.1.1, 247.919558, 108.411237
CENTRAL, 46.000000, 192.0.1.2, 416.342442, 99.315702
CENTRAL, 46.000000, 192.0.1.3, 616.820000, 95.000391
CENTRAL, 47.000000, 192.0.1.1, 248.896057, 108.626741
CENTRAL, 47.000000, 192.0.1.2, 415.343374, 99.358713
CENTRAL, 47.000000, 192.0.1.3, 613.820446, 94.949270
CENTRAL, 48.000000, 192.0.1.1, 249.872607, 108.842108
CENTRAL, 48.000000, 192.0.1.2, 414.344284, 99.401614
CENTRAL, 48.000000, 192.0.1.3, 610.820876, 94.898217
CENTRAL, 49.000000, 192.0.1.1, 250.849101, 109.057588
CENTRAL, 49.000000, 192.0.1.2, 413.345216, 99.444588
CENTRAL, 49.000000, 192.0.1.3, 607.821312, 94.847136
CENTRAL, 50.000000, 192.0.1.1, 251.825629, 109.273057
CENTRAL, 50.000000, 192.0.1.2, 412.346137, 99.487452
CENTRAL, 50.000000, 192.0.1.3, 604.821740, 94.796075
CENTRAL, 51.000000, 192.0.1.1, 252.802118, 109.488555
CENTRAL, 51.000000, 192.0.1.2, 411.347069, 99.530434
CENTRAL, 51.000000, 192.0.1.3, 601.822182, 94.744987
CENTRAL, 52.000000, 192.0.1.1, 253.778640, 109.704001
CENTRAL, 52.000000, 192.0.1.2, 410.347979, 99.573488
CENTRAL, 52.000000, 192.0.1.3, 598.822615, 94.693872
CENTRAL, 53.000000, 192.0.1.1, 254.755143, 109.919476
CENTRAL, 53.000000, 192.0.1.2, 409.348922, 99.616342
CENTRAL, 53.000000, 192.0.1.3, 595.823040, 94.642776
CENTRAL, 54.000000, 192.0.1.1, 255.731661, 110.134940
CENTRAL, 54.000000, 192.0.1.2, 408.349831, 99.659314
CENTRAL, 54.000000, 192.0.1.3, 592.823486, 94.591701
CENTRAL, 55.000000, 192.0.1.1, 256.708176, 110.350393
CENTRAL, 55.000000, 192.0.1.2, 407.350752, 99.702312
CENTRAL, 55.000000, 192.0.1.3, 589.823916, 94.540693
CENTRAL, 56.000000, 192.0.1.1, 257.684672, 110.565875
CENTRAL, 56.000000, 192.0.1.2, 406.351684, 99.745247
CENTRAL, 56.000000, 192.0.1.3, 586.824353, 94.489611
CENTRAL, 57.000000, 192.0.1.1, 258.661217, 110.781264
CENTRAL, 57.000000, 192.0.1.2, 405.352593, 99.788163
CENTRAL, 57.000000, 192.0.1.3, 583.824797, 94.438452
CENTRAL, 58.000000, 192.0.1.1, 259.637726, 110.996764
CENTRAL, 58.000000, 192.0.1.2, 404.353525, 99.831151
